Timestamp,Dataset,p,Final_Critical_k,Speedup_At_k,Ratio
2026-01-26 18:32:47,Secom,196,98,,0.9952
2026-01-26 18:32:49,Secom,212,106,,0.9956
2026-01-26 18:32:50,Secom,228,114,,0.9926
2026-01-26 18:32:52,Secom,243,122,,0.9947
2026-01-26 18:32:55,Secom,259,130,,0.9966
2026-01-26 18:32:58,Secom,274,137,,0.9996
2026-01-26 18:33:01,Secom,290,145,,0.9965
2026-01-26 18:33:05,Secom,306,153,,0.9983
2026-01-26 18:33:10,Secom,321,161,,0.9940
2026-01-26 18:33:16,Secom,337,169,,0.9981
2026-01-26 18:33:23,Secom,353,177,,0.9983
2026-01-26 18:33:31,Secom,368,184,,0.9998
2026-01-26 18:33:40,Secom,384,192,,0.9991
2026-01-26 18:33:50,Secom,399,200,,1.0003
2026-01-26 18:34:02,Secom,415,208,,0.9994
2026-01-26 18:34:16,Secom,431,216,,0.9993
2026-01-26 18:34:32,Secom,446,223,,0.9986
2026-01-26 18:34:50,Secom,462,231,,0.9996
2026-01-26 18:35:10,Secom,478,239,,0.9995
2026-01-26 18:35:17,Secom,25,13,,0.9951
2026-01-26 18:35:17,Secom,40,20,,0.9948
2026-01-26 18:35:17,Secom,56,28,,0.9893
2026-01-26 18:35:17,Secom,71,36,,0.9896
2026-01-26 18:35:17,Secom,87,44,,0.9949
2026-01-26 18:35:17,Secom,103,52,,0.9910
2026-01-26 18:35:17,Secom,118,59,,0.9925
2026-01-26 18:35:18,Secom,134,67,,0.9926
2026-01-26 18:35:18,Secom,149,75,,0.9951
2026-01-26 18:35:21,Secom,165,83,,0.9925
2026-01-26 18:35:22,Secom,181,91,,0.9950
2026-01-26 18:35:23,Secom,196,98,,0.9978
2026-01-26 18:35:24,Secom,212,106,,0.9958
2026-01-26 18:35:26,Secom,228,114,,0.9942
2026-01-26 18:35:28,Secom,243,122,,0.9941
2026-01-26 18:35:30,Secom,259,130,,0.9971
2026-01-26 18:35:33,Secom,274,137,,0.9959
2026-01-26 18:35:36,Secom,290,145,,0.9948
2026-01-26 18:35:41,Secom,306,153,,0.9960
2026-01-26 18:35:46,Secom,321,161,,0.9981
2026-01-26 18:35:51,Secom,337,169,,0.9974
2026-01-26 18:35:58,Secom,353,177,,0.9976
2026-01-26 18:36:06,Secom,368,184,,0.9973
2026-01-26 18:36:15,Secom,384,192,,0.9982
2026-01-26 18:36:26,Secom,399,200,,1.0001
2026-01-26 18:36:38,Secom,415,208,,0.9995
2026-01-26 18:36:52,Secom,431,216,,0.9987
2026-01-26 18:37:08,Secom,446,223,,0.9991
2026-01-26 18:37:25,Secom,462,231,,0.9989
2026-01-26 18:37:45,Secom,478,239,,0.9992
2026-01-26 18:37:52,Secom,25,13,,0.9936
2026-01-26 18:37:52,Secom,40,20,,0.9904
2026-01-26 18:37:52,Secom,56,28,,0.9901
2026-01-26 18:37:52,Secom,71,36,,0.9889
2026-01-26 18:37:52,Secom,87,44,,0.9910
2026-01-26 18:37:53,Secom,103,52,,0.9919
2026-01-26 18:37:53,Secom,118,59,,0.9966
2026-01-26 18:37:53,Secom,134,67,,0.9930
2026-01-26 18:37:54,Secom,149,75,,0.9904
2026-01-26 18:37:54,Secom,165,83,,0.9941
2026-01-26 18:37:55,Secom,181,91,,0.9965
2026-01-26 18:37:56,Secom,196,98,,0.9981
2026-01-26 18:37:57,Secom,212,106,,0.9908
2026-01-26 18:37:59,Secom,228,114,,0.9964
2026-01-26 18:38:01,Secom,243,122,,0.9969
2026-01-26 18:38:03,Secom,259,130,,0.9940
2026-01-26 18:38:06,Secom,274,137,,0.9975
2026-01-26 18:38:10,Secom,290,145,,0.9941
2026-01-26 18:38:14,Secom,306,153,,0.9970
2026-01-26 18:38:19,Secom,321,161,,0.9975
2026-01-26 18:38:25,Secom,337,169,,0.9980
2026-01-26 18:38:32,Secom,353,177,,0.9982
2026-01-26 18:38:40,Secom,368,184,,0.9989
2026-01-26 18:38:49,Secom,384,192,,0.9971
2026-01-26 18:38:59,Secom,399,200,,0.9989
2026-01-26 18:39:11,Secom,415,208,,0.9982
2026-01-26 18:39:25,Secom,431,216,,0.9990
2026-01-26 18:39:41,Secom,446,223,,0.9995
2026-01-26 18:39:59,Secom,462,231,,0.9994
2026-01-26 18:40:19,Secom,478,239,,0.9995
2026-01-26 18:40:25,Secom,25,13,,0.9825
2026-01-26 18:40:25,Secom,40,20,,0.9840
2026-01-26 18:40:25,Secom,56,28,,0.9809
2026-01-26 18:40:25,Secom,71,36,,0.9866
2026-01-26 18:40:25,Secom,87,44,,0.9908
2026-01-26 18:40:25,Secom,103,52,,0.9938
2026-01-26 18:40:26,Secom,118,59,,0.9954
2026-01-26 18:40:26,Secom,134,67,,0.9904
2026-01-26 18:40:26,Secom,149,75,,0.9840
2026-01-26 18:40:27,Secom,165,83,,0.9900
2026-01-26 18:40:28,Secom,181,91,,0.9920
2026-01-26 18:40:29,Secom,196,98,,0.9969
2026-01-26 18:40:30,Secom,212,106,,0.9952
2026-01-26 18:40:32,Secom,228,114,,0.9941
2026-01-26 18:40:34,Secom,243,122,,0.9972
2026-01-26 18:40:36,Secom,259,130,,0.9988
2026-01-26 18:40:39,Secom,274,137,,0.9959
2026-01-26 18:40:43,Secom,290,145,,0.9958
2026-01-26 18:40:47,Secom,306,153,,0.9975
2026-01-26 18:40:52,Secom,321,161,,0.9915
2026-01-26 18:40:58,Secom,337,169,,0.9967
2026-01-26 18:41:04,Secom,353,177,,0.9989
2026-01-26 18:41:12,Secom,368,184,,0.9968
2026-01-26 18:41:21,Secom,384,192,,0.9967
2026-01-26 18:41:32,Secom,399,200,,0.9993
2026-01-26 18:41:44,Secom,415,208,,0.9998
2026-01-26 18:41:58,Secom,431,216,,0.9992
2026-01-26 18:42:13,Secom,446,223,,0.9994
2026-01-26 18:42:31,Secom,462,231,,0.9995
2026-01-26 18:42:51,Secom,478,239,,0.9995
2026-01-26 18:42:52,Arrhythmia,25,13,,0.9956
2026-01-26 18:42:53,Arrhythmia,33,17,,1.0051
2026-01-26 18:42:53,Arrhythmia,41,21,,0.9824
2026-01-26 18:42:53,Arrhythmia,49,25,,0.9840
2026-01-26 18:42:53,Arrhythmia,57,29,,0.9793
2026-01-26 18:42:53,Arrhythmia,65,33,,0.9942
2026-01-26 18:42:53,Arrhythmia,74,37,,0.9891
2026-01-26 18:42:53,Arrhythmia,82,41,,0.9932
2026-01-26 18:42:53,Arrhythmia,90,45,,0.9907
2026-01-26 18:42:53,Arrhythmia,98,49,,0.9915
2026-01-26 18:42:54,Arrhythmia,106,53,,0.9877
2026-01-26 18:42:54,Arrhythmia,114,57,,0.9926
2026-01-26 18:42:54,Arrhythmia,123,62,,0.9945
2026-01-26 18:42:55,Arrhythmia,131,66,,0.9896
2026-01-26 18:42:55,Arrhythmia,139,70,,0.9950
2026-01-26 18:42:56,Arrhythmia,147,74,,0.9942
2026-01-26 18:42:56,Arrhythmia,155,78,,1.0015
2026-01-26 18:42:57,Arrhythmia,163,82,,0.9996
2026-01-26 18:42:57,Arrhythmia,172,86,,0.9915
2026-01-26 18:42:58,Arrhythmia,180,90,,0.9963
2026-01-26 18:42:59,Arrhythmia,188,94,,1.0004
2026-01-26 18:43:00,Arrhythmia,196,98,,0.9957
2026-01-26 18:43:01,Arrhythmia,204,102,,0.9993
2026-01-26 18:43:03,Arrhythmia,212,106,,0.9951
2026-01-26 18:43:04,Arrhythmia,221,111,,0.9989
2026-01-26 18:43:06,Arrhythmia,229,115,,0.9981
2026-01-26 18:43:07,Arrhythmia,237,119,,0.9962
2026-01-26 18:43:10,Arrhythmia,245,123,,0.9980
2026-01-26 18:43:12,Arrhythmia,253,127,,0.9970
2026-01-26 18:43:14,Arrhythmia,262,131,,0.9984
2026-01-26 18:43:15,Arrhythmia,25,13,,0.9731
2026-01-26 18:43:15,Arrhythmia,33,17,,0.9914
2026-01-26 18:43:16,Arrhythmia,41,21,,0.9839
2026-01-26 18:43:16,Arrhythmia,49,25,,0.9944
2026-01-26 18:43:16,Arrhythmia,57,29,,0.9883
2026-01-26 18:43:16,Arrhythmia,65,33,,0.9920
2026-01-26 18:43:16,Arrhythmia,74,37,,0.9869
2026-01-26 18:43:16,Arrhythmia,82,41,,0.9965
2026-01-26 18:43:16,Arrhythmia,90,45,,0.9878
2026-01-26 18:43:16,Arrhythmia,98,49,,0.9940
2026-01-26 18:43:17,Arrhythmia,106,53,,0.9915
2026-01-26 18:43:17,Arrhythmia,114,57,,0.9932
2026-01-26 18:43:17,Arrhythmia,123,62,,0.9961
2026-01-26 18:43:18,Arrhythmia,131,66,,0.9989
2026-01-26 18:43:18,Arrhythmia,139,70,,0.9958
2026-01-26 18:43:18,Arrhythmia,147,74,,0.9933
2026-01-26 18:43:19,Arrhythmia,155,78,,0.9913
2026-01-26 18:43:20,Arrhythmia,163,82,,0.9940
2026-01-26 18:43:20,Arrhythmia,172,86,,0.9934
2026-01-26 18:43:21,Arrhythmia,180,90,,0.9976
2026-01-26 18:43:22,Arrhythmia,188,94,,0.9965
2026-01-26 18:43:23,Arrhythmia,196,98,,0.9924
2026-01-26 18:43:24,Arrhythmia,204,102,,0.9984
2026-01-26 18:43:26,Arrhythmia,212,106,,0.9943
2026-01-26 18:43:27,Arrhythmia,221,111,,0.9969
2026-01-26 18:43:29,Arrhythmia,229,115,,0.9982
2026-01-26 18:43:31,Arrhythmia,237,119,,0.9991
2026-01-26 18:43:33,Arrhythmia,245,123,,0.9987
2026-01-26 18:43:35,Arrhythmia,253,127,,0.9981
2026-01-26 18:43:37,Arrhythmia,262,131,,0.9972
2026-01-26 18:43:39,Arrhythmia,25,13,,0.9682
2026-01-26 18:43:39,Arrhythmia,33,17,,0.9798
2026-01-26 18:43:39,Arrhythmia,41,21,,0.9852
2026-01-26 18:43:39,Arrhythmia,49,25,,0.9906
2026-01-26 18:43:39,Arrhythmia,57,29,,0.9911
2026-01-26 18:43:39,Arrhythmia,65,33,,0.9858
2026-01-26 18:43:39,Arrhythmia,74,37,,0.9872
2026-01-26 18:43:39,Arrhythmia,82,41,,0.9838
2026-01-26 18:43:39,Arrhythmia,90,45,,0.9810
2026-01-26 18:43:40,Arrhythmia,98,49,,0.9883
2026-01-26 18:43:40,Arrhythmia,106,53,,0.9877
2026-01-26 18:43:40,Arrhythmia,114,57,,0.9938
2026-01-26 18:43:40,Arrhythmia,123,62,,0.9943
2026-01-26 18:43:41,Arrhythmia,131,66,,0.9913
2026-01-26 18:43:41,Arrhythmia,139,70,,0.9939
2026-01-26 18:43:42,Arrhythmia,147,74,,0.9954
2026-01-26 18:43:42,Arrhythmia,155,78,,0.9977
2026-01-26 18:43:43,Arrhythmia,163,82,,0.9926
2026-01-26 18:43:44,Arrhythmia,172,86,,0.9972
2026-01-26 18:43:44,Arrhythmia,180,90,,0.9992
2026-01-26 18:43:45,Arrhythmia,188,94,,0.9986
2026-01-26 18:43:46,Arrhythmia,196,98,,0.9979
2026-01-26 18:43:47,Arrhythmia,204,102,,0.9976
2026-01-26 18:43:49,Arrhythmia,212,106,,0.9936
2026-01-26 18:43:50,Arrhythmia,221,111,,0.9970
2026-01-26 18:43:52,Arrhythmia,229,115,,0.9989
2026-01-26 18:43:54,Arrhythmia,237,119,,0.9999
2026-01-26 18:43:56,Arrhythmia,245,123,,0.9975
2026-01-26 18:43:58,Arrhythmia,253,127,,0.9980
2026-01-26 18:44:00,Arrhythmia,262,131,,0.9978
2026-01-26 18:44:02,Arrhythmia,25,13,,0.9863
2026-01-26 18:44:02,Arrhythmia,33,17,,0.9745
2026-01-26 18:44:02,Arrhythmia,41,21,,0.9771
2026-01-26 18:44:02,Arrhythmia,49,25,,0.9981
2026-01-26 18:44:02,Arrhythmia,57,29,,0.9836
2026-01-26 18:44:02,Arrhythmia,65,33,,0.9982
2026-01-26 18:44:02,Arrhythmia,74,37,,0.9834
2026-01-26 18:44:02,Arrhythmia,82,41,,0.9889
2026-01-26 18:44:03,Arrhythmia,90,45,,0.9942
2026-01-26 18:44:03,Arrhythmia,98,49,,0.9837
2026-01-26 18:44:03,Arrhythmia,106,53,,1.0011
2026-01-26 18:44:03,Arrhythmia,114,57,,0.9966
2026-01-26 18:44:04,Arrhythmia,123,62,,0.9894
2026-01-26 18:44:04,Arrhythmia,131,66,,0.9955
2026-01-26 18:44:04,Arrhythmia,139,70,,0.9949
2026-01-26 18:44:05,Arrhythmia,147,74,,0.9968
2026-01-26 18:44:05,Arrhythmia,155,78,,0.9911
2026-01-26 18:44:06,Arrhythmia,163,82,,1.0003
2026-01-26 18:44:07,Arrhythmia,172,86,,0.9980
2026-01-26 18:44:08,Arrhythmia,180,90,,0.9989
2026-01-26 18:44:08,Arrhythmia,188,94,,0.9952
2026-01-26 18:44:09,Arrhythmia,196,98,,0.9964
2026-01-26 18:44:11,Arrhythmia,204,102,,0.9987
2026-01-26 18:44:12,Arrhythmia,212,106,,0.9946
2026-01-26 18:44:13,Arrhythmia,221,111,,1.0002
2026-01-26 18:44:15,Arrhythmia,229,115,,0.9996
2026-01-26 18:44:17,Arrhythmia,237,119,,0.9995
2026-01-26 18:44:19,Arrhythmia,245,123,,0.9959
2026-01-26 18:44:21,Arrhythmia,253,127,,0.9977
2026-01-26 18:44:24,Arrhythmia,262,131,,0.9981
2026-01-26 18:44:38,Arrhythmia,25,13,,0.9883
2026-01-26 18:44:38,Arrhythmia,33,17,,0.9794
2026-01-26 18:44:38,Arrhythmia,41,21,,0.9904
2026-01-26 18:44:38,Arrhythmia,49,25,,0.9858
2026-01-26 18:44:39,Arrhythmia,57,29,,0.9879
2026-01-26 18:44:39,Arrhythmia,65,33,,0.9795
2026-01-26 18:44:39,Arrhythmia,74,37,,0.9982
2026-01-26 18:44:39,Arrhythmia,82,41,,0.9855
2026-01-26 18:44:39,Arrhythmia,90,45,,0.9908
2026-01-26 18:44:39,Arrhythmia,98,49,,0.9925
2026-01-26 18:44:40,Arrhythmia,106,53,,0.9998
2026-01-26 18:44:40,Arrhythmia,114,57,,0.9966
2026-01-26 18:44:40,Arrhythmia,123,62,,0.9880
2026-01-26 18:44:40,Arrhythmia,131,66,,1.0010
2026-01-26 18:44:41,Arrhythmia,139,70,,0.9986
2026-01-26 18:44:41,Arrhythmia,147,74,,0.9947
2026-01-26 18:44:42,Arrhythmia,155,78,,0.9992
2026-01-26 18:44:43,Arrhythmia,163,82,,0.9952
2026-01-26 18:44:43,Arrhythmia,172,86,,0.9951
2026-01-26 18:44:44,Arrhythmia,180,90,,0.9963
2026-01-26 18:44:45,Arrhythmia,188,94,,0.9968
2026-01-26 18:44:46,Arrhythmia,196,98,,0.9969
2026-01-26 18:44:47,Arrhythmia,204,102,,0.9997
2026-01-26 18:44:48,Arrhythmia,212,106,,0.9996
2026-01-26 18:44:50,Arrhythmia,221,111,,0.9995
2026-01-26 18:44:52,Arrhythmia,229,115,,0.9963
2026-01-26 18:44:53,Arrhythmia,237,119,,0.9971
2026-01-26 18:44:55,Arrhythmia,245,123,,0.9985
2026-01-26 18:44:58,Arrhythmia,253,127,,0.9977
2026-01-26 18:45:00,Arrhythmia,262,131,,0.9990
2026-01-26 18:45:05,Myocardial,25,13,,0.9953
2026-01-26 18:45:05,Myocardial,27,14,,0.9919
2026-01-26 18:45:05,Myocardial,30,15,,0.9920
2026-01-26 18:45:05,Myocardial,33,17,,0.9842
2026-01-26 18:45:05,Myocardial,36,18,,0.9844
2026-01-26 18:45:05,Myocardial,39,20,,0.9928
2026-01-26 18:45:05,Myocardial,42,21,,0.9912
2026-01-26 18:45:05,Myocardial,45,23,,0.9848
2026-01-26 18:45:05,Myocardial,48,24,,0.9939
2026-01-26 18:45:06,Myocardial,51,26,,0.9958
2026-01-26 18:45:06,Myocardial,54,27,,0.9895
2026-01-26 18:45:06,Myocardial,57,29,,0.9885
2026-01-26 18:45:06,Myocardial,60,30,,0.9872
2026-01-26 18:45:06,Myocardial,63,32,,0.9939
2026-01-26 18:45:06,Myocardial,66,33,,0.9940
2026-01-26 18:45:06,Myocardial,69,35,,0.9914
2026-01-26 18:45:06,Myocardial,72,36,,0.9887
2026-01-26 18:45:06,Myocardial,75,38,,0.9952
2026-01-26 18:45:06,Myocardial,78,39,,0.9872
2026-01-26 18:45:07,Myocardial,81,41,,0.9830
2026-01-26 18:45:07,Myocardial,84,42,,0.9898
2026-01-26 18:45:07,Myocardial,87,44,,0.9887
2026-01-26 18:45:07,Myocardial,90,45,,0.9854
2026-01-26 18:45:07,Myocardial,93,47,,0.9964
2026-01-26 18:45:07,Myocardial,96,48,,0.9915
2026-01-26 18:45:08,Myocardial,99,50,,0.9876
2026-01-26 18:45:08,Myocardial,102,51,,0.9922
2026-01-26 18:45:08,Myocardial,105,53,,0.9860
2026-01-26 18:45:08,Myocardial,108,54,,0.9905
2026-01-26 18:45:09,Myocardial,111,56,,0.9882
2026-01-26 18:45:13,Myocardial,25,13,,0.9895
2026-01-26 18:45:13,Myocardial,27,14,,0.9938
2026-01-26 18:45:13,Myocardial,30,15,,0.9927
2026-01-26 18:45:13,Myocardial,33,17,,0.9912
2026-01-26 18:45:13,Myocardial,36,18,,0.9871
2026-01-26 18:45:13,Myocardial,39,20,,0.9930
2026-01-26 18:45:13,Myocardial,42,21,,0.9980
2026-01-26 18:45:13,Myocardial,45,23,,0.9878
2026-01-26 18:45:13,Myocardial,48,24,,0.9893
2026-01-26 18:45:13,Myocardial,51,26,,0.9876
2026-01-26 18:45:13,Myocardial,54,27,,0.9831
2026-01-26 18:45:13,Myocardial,57,29,,0.9880
2026-01-26 18:45:13,Myocardial,60,30,,0.9938
2026-01-26 18:45:14,Myocardial,63,32,,0.9915
2026-01-26 18:45:14,Myocardial,66,33,,0.9864
2026-01-26 18:45:14,Myocardial,69,35,,0.9910
2026-01-26 18:45:14,Myocardial,72,36,,0.9867
2026-01-26 18:45:14,Myocardial,75,38,,0.9844
2026-01-26 18:45:14,Myocardial,78,39,,0.9886
2026-01-26 18:45:14,Myocardial,81,41,,0.9891
2026-01-26 18:45:14,Myocardial,84,42,,0.9879
2026-01-26 18:45:15,Myocardial,87,44,,0.9930
2026-01-26 18:45:15,Myocardial,90,45,,0.9792
2026-01-26 18:45:15,Myocardial,93,47,,0.9886
2026-01-26 18:45:15,Myocardial,96,48,,0.9872
2026-01-26 18:45:15,Myocardial,99,50,,0.9872
2026-01-26 18:45:16,Myocardial,102,51,,0.9877
2026-01-26 18:45:16,Myocardial,105,53,,0.9910
2026-01-26 18:45:16,Myocardial,108,54,,0.9869
2026-01-26 18:45:16,Myocardial,111,56,,0.9835
2026-01-26 18:45:20,Myocardial,25,13,,0.9937
2026-01-26 18:45:20,Myocardial,27,14,,0.9952
2026-01-26 18:45:20,Myocardial,30,15,,0.9886
2026-01-26 18:45:20,Myocardial,33,17,,0.9967
2026-01-26 18:45:20,Myocardial,36,18,,0.9937
2026-01-26 18:45:21,Myocardial,39,20,,0.9969
2026-01-26 18:45:21,Myocardial,42,21,,0.9941
2026-01-26 18:45:21,Myocardial,45,23,,0.9881
2026-01-26 18:45:21,Myocardial,48,24,,0.9942
2026-01-26 18:45:21,Myocardial,51,26,,0.9888
2026-01-26 18:45:21,Myocardial,54,27,,0.9903
2026-01-26 18:45:21,Myocardial,57,29,,0.9911
2026-01-26 18:45:21,Myocardial,60,30,,0.9895
2026-01-26 18:45:21,Myocardial,63,32,,0.9873
2026-01-26 18:45:21,Myocardial,66,33,,0.9926
2026-01-26 18:45:21,Myocardial,69,35,,0.9853
2026-01-26 18:45:21,Myocardial,72,36,,0.9898
2026-01-26 18:45:22,Myocardial,75,38,,0.9861
2026-01-26 18:45:22,Myocardial,78,39,,0.9905
2026-01-26 18:45:22,Myocardial,81,41,,0.9857
2026-01-26 18:45:22,Myocardial,84,42,,0.9920
2026-01-26 18:45:22,Myocardial,87,44,,0.9898
2026-01-26 18:45:22,Myocardial,90,45,,0.9911
2026-01-26 18:45:23,Myocardial,93,47,,0.9922
2026-01-26 18:45:23,Myocardial,96,48,,0.9902
2026-01-26 18:45:23,Myocardial,99,50,,0.9907
2026-01-26 18:45:23,Myocardial,102,51,,0.9896
2026-01-26 18:45:23,Myocardial,105,53,,0.9908
2026-01-26 18:45:24,Myocardial,108,54,,0.9925
2026-01-26 18:45:24,Myocardial,111,56,,0.9917
2026-01-26 18:45:28,Myocardial,25,13,,0.9944
2026-01-26 18:45:28,Myocardial,27,14,,0.9943
2026-01-26 18:45:28,Myocardial,30,15,,0.9939
2026-01-26 18:45:28,Myocardial,33,17,,0.9911
2026-01-26 18:45:28,Myocardial,36,18,,0.9932
2026-01-26 18:45:28,Myocardial,39,20,,0.9870
2026-01-26 18:45:28,Myocardial,42,21,,0.9917
2026-01-26 18:45:28,Myocardial,45,23,,0.9934
2026-01-26 18:45:28,Myocardial,48,24,,0.9870
2026-01-26 18:45:28,Myocardial,51,26,,0.9960
2026-01-26 18:45:29,Myocardial,54,27,,0.9832
2026-01-26 18:45:29,Myocardial,57,29,,0.9906
2026-01-26 18:45:29,Myocardial,60,30,,0.9959
2026-01-26 18:45:29,Myocardial,63,32,,0.9938
2026-01-26 18:45:29,Myocardial,66,33,,0.9912
2026-01-26 18:45:29,Myocardial,69,35,,0.9944
2026-01-26 18:45:29,Myocardial,72,36,,0.9918
2026-01-26 18:45:29,Myocardial,75,38,,0.9941
2026-01-26 18:45:29,Myocardial,78,39,,0.9863
2026-01-26 18:45:30,Myocardial,81,41,,0.9973
2026-01-26 18:45:30,Myocardial,84,42,,0.9912
2026-01-26 18:45:30,Myocardial,87,44,,0.9941
2026-01-26 18:45:30,Myocardial,90,45,,0.9864
2026-01-26 18:45:30,Myocardial,93,47,,0.9854
2026-01-26 18:45:31,Myocardial,96,48,,0.9856
2026-01-26 18:45:31,Myocardial,99,50,,0.9924
2026-01-26 18:45:31,Myocardial,102,51,,0.9870
2026-01-26 18:45:31,Myocardial,105,53,,0.9903
2026-01-26 18:45:32,Myocardial,108,54,,0.9810
2026-01-26 18:45:32,Myocardial,111,56,,0.9906
2026-01-26 18:45:36,Myocardial,25,13,,0.9967
2026-01-26 18:45:36,Myocardial,27,14,,0.9875
2026-01-26 18:45:36,Myocardial,30,15,,0.9946
2026-01-26 18:45:36,Myocardial,33,17,,0.9879
2026-01-26 18:45:36,Myocardial,36,18,,0.9915
2026-01-26 18:45:36,Myocardial,39,20,,0.9925
2026-01-26 18:45:36,Myocardial,42,21,,0.9895
2026-01-26 18:45:37,Myocardial,45,23,,0.9907
2026-01-26 18:45:37,Myocardial,48,24,,0.9821
2026-01-26 18:45:37,Myocardial,51,26,,0.9978
2026-01-26 18:45:37,Myocardial,54,27,,0.9886
2026-01-26 18:45:37,Myocardial,57,29,,0.9927
2026-01-26 18:45:37,Myocardial,60,30,,0.9884
2026-01-26 18:45:37,Myocardial,63,32,,0.9963
2026-01-26 18:45:37,Myocardial,66,33,,0.9915
2026-01-26 18:45:37,Myocardial,69,35,,0.9883
2026-01-26 18:45:37,Myocardial,72,36,,0.9865
2026-01-26 18:45:38,Myocardial,75,38,,0.9890
2026-01-26 18:45:38,Myocardial,78,39,,0.9845
2026-01-26 18:45:38,Myocardial,81,41,,0.9862
2026-01-26 18:45:38,Myocardial,84,42,,0.9900
2026-01-26 18:45:38,Myocardial,87,44,,0.9962
2026-01-26 18:45:38,Myocardial,90,45,,0.9851
2026-01-26 18:45:39,Myocardial,93,47,,0.9873
2026-01-26 18:45:39,Myocardial,96,48,,0.9855
2026-01-26 18:45:39,Myocardial,99,50,,0.9902
2026-01-26 18:45:39,Myocardial,102,51,,0.9880
2026-01-26 18:45:39,Myocardial,105,53,,0.9909
2026-01-26 18:45:40,Myocardial,108,54,,0.9905
2026-01-26 18:45:40,Myocardial,111,56,,0.9930
