Timestamp,Dataset,p,Final_Critical_k,Speedup_At_k,Ratio
2026-02-01 16:16:42,Synthetic_toeplitz,156,78,0.7449,0.9969
2026-02-01 16:16:43,Synthetic_toeplitz,172,86,0.9641,0.9962
2026-02-01 16:16:44,Synthetic_toeplitz,188,94,1.2472,0.9960
2026-02-01 16:16:46,Synthetic_toeplitz,205,103,1.5464,0.9982
2026-02-01 16:16:47,Synthetic_toeplitz,221,111,1.9187,0.9946
2026-02-01 16:16:50,Synthetic_toeplitz,237,119,2.3037,0.9979
2026-02-01 16:16:52,Synthetic_toeplitz,254,127,2.7623,0.9963
2026-02-01 16:16:55,Synthetic_toeplitz,270,135,3.2427,0.9962
2026-02-01 16:16:59,Synthetic_toeplitz,287,144,3.8152,0.9985
2026-02-01 16:17:03,Synthetic_toeplitz,303,152,4.2913,0.9974
2026-02-01 16:17:09,Synthetic_toeplitz,319,160,4.8825,0.9989
2026-02-01 16:17:15,Synthetic_toeplitz,336,168,5.9296,0.9980
2026-02-01 16:17:22,Synthetic_toeplitz,352,176,6.6180,0.9990
2026-02-01 16:17:30,Synthetic_toeplitz,368,184,7.3426,0.9994
2026-02-01 16:17:39,Synthetic_toeplitz,385,193,7.5486,1.0006
2026-02-01 16:17:50,Synthetic_toeplitz,401,201,8.2545,1.0018
2026-02-01 16:18:03,Synthetic_toeplitz,418,209,8.8002,1.0016
2026-02-01 16:18:18,Synthetic_toeplitz,434,217,9.8919,1.0017
2026-02-01 16:18:34,Synthetic_toeplitz,450,225,10.8724,1.0023
2026-02-01 16:18:53,Synthetic_toeplitz,467,234,11.7399,1.0020
2026-02-01 16:19:14,Synthetic_toeplitz,483,242,12.6475,1.0027
2026-02-01 16:19:39,Synthetic_toeplitz,500,250,12.6123,1.0015
2026-02-01 16:19:40,Residential,25,13,0.0088,0.9980
2026-02-01 16:19:41,Residential,27,14,0.0119,1.0004
2026-02-01 16:19:41,Residential,30,15,0.0121,0.9959
2026-02-01 16:19:42,Residential,33,17,0.0156,0.9986
2026-02-01 16:19:42,Residential,35,18,0.0186,1.0002
2026-02-01 16:19:42,Residential,38,19,0.0210,0.9980
2026-02-01 16:19:43,Residential,41,21,0.0260,0.9991
2026-02-01 16:19:43,Residential,43,22,0.0284,0.9980
2026-02-01 16:19:43,Residential,46,23,0.0326,1.0005
2026-02-01 16:19:44,Residential,49,25,0.0384,0.9972
2026-02-01 16:19:44,Residential,51,26,0.0428,0.9954
2026-02-01 16:19:45,Residential,54,27,0.0470,0.9993
2026-02-01 16:19:45,Residential,57,29,0.0569,0.9985
2026-02-01 16:19:45,Residential,59,30,0.0622,0.9971
2026-02-01 16:19:46,Residential,62,31,0.0693,0.9982
2026-02-01 16:19:46,Residential,65,33,0.0776,0.9981
2026-02-01 16:19:47,Residential,68,34,0.0864,0.9979
2026-02-01 16:19:47,Residential,70,35,0.0901,0.9981
2026-02-01 16:19:48,Residential,73,37,0.1050,0.9973
2026-02-01 16:19:48,Residential,76,38,0.1107,0.9994
2026-02-01 16:19:49,Residential,78,39,0.1180,0.9984
2026-02-01 16:19:49,Residential,81,41,0.1312,0.9989
2026-02-01 16:19:49,Residential,84,42,0.1455,0.9986
2026-02-01 16:19:50,Residential,86,43,0.1536,0.9987
2026-02-01 16:19:50,Residential,89,45,0.1701,0.9990
2026-02-01 16:19:51,Residential,92,46,0.1879,0.9992
2026-02-01 16:19:51,Residential,94,47,0.1937,0.9990
2026-02-01 16:19:52,Residential,97,49,0.2109,0.9991
2026-02-01 16:19:52,Residential,100,50,0.2281,0.9988
2026-02-01 16:19:53,Residential,103,52,0.2448,0.9989
2026-02-01 16:19:55,Residential,25,13,0.0088,0.9979
2026-02-01 16:19:55,Residential,27,14,0.0102,0.9981
2026-02-01 16:19:55,Residential,30,15,0.0122,0.9993
2026-02-01 16:19:56,Residential,33,17,0.0157,0.9978
2026-02-01 16:19:56,Residential,35,18,0.0177,0.9979
2026-02-01 16:19:56,Residential,38,19,0.0211,0.9968
2026-02-01 16:19:57,Residential,41,21,0.0257,0.9983
2026-02-01 16:19:57,Residential,43,22,0.0288,1.0000
2026-02-01 16:19:58,Residential,46,23,0.0321,0.9974
2026-02-01 16:19:58,Residential,49,25,0.0391,0.9990
2026-02-01 16:19:58,Residential,51,26,0.0431,0.9951
2026-02-01 16:19:59,Residential,54,27,0.0493,0.9979
2026-02-01 16:19:59,Residential,57,29,0.0573,0.9977
2026-02-01 16:20:00,Residential,59,30,0.0615,0.9978
2026-02-01 16:20:00,Residential,62,31,0.0692,0.9987
2026-02-01 16:20:00,Residential,65,33,0.0790,0.9985
2026-02-01 16:20:01,Residential,68,34,0.0855,0.9986
2026-02-01 16:20:01,Residential,70,35,0.0921,0.9983
2026-02-01 16:20:02,Residential,73,37,0.1045,0.9984
2026-02-01 16:20:02,Residential,76,38,0.1119,0.9990
2026-02-01 16:20:03,Residential,78,39,0.1193,0.9985
2026-02-01 16:20:03,Residential,81,41,0.1360,0.9985
2026-02-01 16:20:04,Residential,84,42,0.1429,0.9984
2026-02-01 16:20:04,Residential,86,43,0.1538,0.9982
2026-02-01 16:20:05,Residential,89,45,0.1752,0.9988
2026-02-01 16:20:05,Residential,92,46,0.1841,0.9982
2026-02-01 16:20:06,Residential,94,47,0.1887,0.9993
2026-02-01 16:20:06,Residential,97,49,0.2112,0.9993
2026-02-01 16:20:07,Residential,100,50,0.2247,0.9989
2026-02-01 16:20:07,Residential,103,52,0.2387,0.9989
2026-02-01 16:20:09,Residential,25,13,0.0087,0.9997
2026-02-01 16:20:09,Residential,27,14,0.0099,0.9990
2026-02-01 16:20:10,Residential,30,15,0.0123,0.9969
2026-02-01 16:20:10,Residential,33,17,0.0158,0.9950
2026-02-01 16:20:10,Residential,35,18,0.0175,0.9945
2026-02-01 16:20:11,Residential,38,19,0.0209,0.9973
2026-02-01 16:20:11,Residential,41,21,0.0252,0.9999
2026-02-01 16:20:11,Residential,43,22,0.0281,0.9959
2026-02-01 16:20:12,Residential,46,23,0.0337,1.0005
2026-02-01 16:20:12,Residential,49,25,0.0391,0.9997
2026-02-01 16:20:13,Residential,51,26,0.0432,0.9993
2026-02-01 16:20:13,Residential,54,27,0.0488,0.9995
2026-02-01 16:20:13,Residential,57,29,0.0562,0.9994
2026-02-01 16:20:14,Residential,59,30,0.0617,0.9992
2026-02-01 16:20:14,Residential,62,31,0.0679,0.9980
2026-02-01 16:20:15,Residential,65,33,0.0765,0.9986
2026-02-01 16:20:15,Residential,68,34,0.0852,0.9980
2026-02-01 16:20:15,Residential,70,35,0.0906,0.9974
2026-02-01 16:20:16,Residential,73,37,0.1039,0.9996
2026-02-01 16:20:16,Residential,76,38,0.1129,0.9993
2026-02-01 16:20:17,Residential,78,39,0.1207,0.9995
2026-02-01 16:20:17,Residential,81,41,0.1287,0.9985
2026-02-01 16:20:18,Residential,84,42,0.1446,0.9987
2026-02-01 16:20:18,Residential,86,43,0.1530,0.9994
2026-02-01 16:20:19,Residential,89,45,0.1731,0.9992
2026-02-01 16:20:19,Residential,92,46,0.1852,0.9983
2026-02-01 16:20:20,Residential,94,47,0.1943,0.9988
2026-02-01 16:20:20,Residential,97,49,0.2121,0.9991
2026-02-01 16:20:21,Residential,100,50,0.2213,0.9988
2026-02-01 16:20:21,Residential,103,52,0.2467,0.9989
2026-02-01 16:20:23,Residential,25,13,0.0089,0.9997
2026-02-01 16:20:23,Residential,27,14,0.0102,0.9973
2026-02-01 16:20:24,Residential,30,15,0.0123,0.9974
2026-02-01 16:20:24,Residential,33,17,0.0157,0.9969
2026-02-01 16:20:24,Residential,35,18,0.0173,0.9974
2026-02-01 16:20:25,Residential,38,19,0.0206,0.9988
2026-02-01 16:20:25,Residential,41,21,0.0255,0.9980
2026-02-01 16:20:26,Residential,43,22,0.0286,0.9959
2026-02-01 16:20:26,Residential,46,23,0.0324,0.9986
2026-02-01 16:20:26,Residential,49,25,0.0395,0.9950
2026-02-01 16:20:27,Residential,51,26,0.0425,0.9985
2026-02-01 16:20:27,Residential,54,27,0.0467,1.0005
2026-02-01 16:20:28,Residential,57,29,0.0555,0.9996
2026-02-01 16:20:28,Residential,59,30,0.0617,0.9982
2026-02-01 16:20:28,Residential,62,31,0.0662,0.9978
2026-02-01 16:20:29,Residential,65,33,0.0775,0.9990
2026-02-01 16:20:29,Residential,68,34,0.0857,0.9984
2026-02-01 16:20:30,Residential,70,35,0.0924,0.9980
2026-02-01 16:20:30,Residential,73,37,0.1019,0.9988
2026-02-01 16:20:31,Residential,76,38,0.1157,0.9987
2026-02-01 16:20:31,Residential,78,39,0.1232,0.9993
2026-02-01 16:20:32,Residential,81,41,0.1357,0.9989
2026-02-01 16:20:32,Residential,84,42,0.1445,0.9985
2026-02-01 16:20:32,Residential,86,43,0.1521,0.9991
2026-02-01 16:20:33,Residential,89,45,0.1672,0.9990
2026-02-01 16:20:33,Residential,92,46,0.1830,0.9992
2026-02-01 16:20:34,Residential,94,47,0.1960,0.9987
2026-02-01 16:20:34,Residential,97,49,0.2095,0.9990
2026-02-01 16:20:35,Residential,100,50,0.2295,0.9992
2026-02-01 16:20:36,Residential,103,52,0.2450,0.9989
2026-02-01 16:20:37,Residential,25,13,0.0086,0.9969
2026-02-01 16:20:38,Residential,27,14,0.0098,0.9980
2026-02-01 16:20:38,Residential,30,15,0.0120,0.9973
2026-02-01 16:20:38,Residential,33,17,0.0156,0.9987
2026-02-01 16:20:39,Residential,35,18,0.0172,0.9989
2026-02-01 16:20:39,Residential,38,19,0.0207,0.9996
2026-02-01 16:20:39,Residential,41,21,0.0250,0.9983
2026-02-01 16:20:40,Residential,43,22,0.0279,0.9978
2026-02-01 16:20:40,Residential,46,23,0.0324,0.9970
2026-02-01 16:20:41,Residential,49,25,0.0380,0.9981
2026-02-01 16:20:41,Residential,51,26,0.0431,0.9979
2026-02-01 16:20:41,Residential,54,27,0.0488,0.9969
2026-02-01 16:20:42,Residential,57,29,0.0563,0.9989
2026-02-01 16:20:42,Residential,59,30,0.0608,0.9978
2026-02-01 16:20:43,Residential,62,31,0.0670,0.9975
2026-02-01 16:20:43,Residential,65,33,0.0778,0.9985
2026-02-01 16:20:43,Residential,68,34,0.0858,0.9995
2026-02-01 16:20:44,Residential,70,35,0.0909,0.9981
2026-02-01 16:20:44,Residential,73,37,0.1032,0.9981
2026-02-01 16:20:45,Residential,76,38,0.1137,0.9974
2026-02-01 16:20:45,Residential,78,39,0.1175,0.9982
2026-02-01 16:20:46,Residential,81,41,0.1328,0.9993
2026-02-01 16:20:46,Residential,84,42,0.1451,0.9993
2026-02-01 16:20:47,Residential,86,43,0.1540,0.9989
2026-02-01 16:20:47,Residential,89,45,0.1694,0.9987
2026-02-01 16:20:48,Residential,92,46,0.1845,0.9987
2026-02-01 16:20:48,Residential,94,47,0.1896,0.9987
2026-02-01 16:20:49,Residential,97,49,0.2086,0.9988
2026-02-01 16:20:49,Residential,100,50,0.2224,0.9990
2026-02-01 16:20:50,Residential,103,52,0.2461,0.9993
2026-02-01 16:20:52,Secom,25,13,0.0086,0.9817
2026-02-01 16:20:52,Secom,40,20,0.0235,0.9989
2026-02-01 16:20:53,Secom,56,28,0.0531,0.9846
2026-02-01 16:20:53,Secom,71,36,0.0949,0.9869
2026-02-01 16:20:54,Secom,87,44,0.1629,0.9897
2026-02-01 16:20:54,Secom,103,52,0.2439,0.9872
2026-02-01 16:20:55,Secom,118,59,0.3411,0.9933
2026-02-01 16:20:56,Secom,134,67,0.4827,0.9941
2026-02-01 16:20:56,Secom,149,75,0.6510,0.9938
2026-02-01 16:20:57,Secom,165,83,0.8640,0.9920
2026-02-01 16:20:59,Secom,181,91,1.1109,0.9947
2026-02-01 16:21:00,Secom,196,98,1.3836,0.9915
2026-02-01 16:21:02,Secom,212,106,1.7095,0.9956
2026-02-01 16:21:04,Secom,228,114,2.0830,0.9970
2026-02-01 16:21:06,Secom,243,122,2.4339,0.9954
2026-02-01 16:21:09,Secom,259,130,2.8068,0.9923
2026-02-01 16:21:12,Secom,274,137,3.3421,0.9974
2026-02-01 16:21:16,Secom,290,145,3.8403,0.9960
2026-02-01 16:21:20,Secom,306,153,4.3304,0.9929
2026-02-01 16:21:26,Secom,321,161,4.9278,0.9951
2026-02-01 16:21:32,Secom,337,169,5.4879,0.9963
2026-02-01 16:21:39,Secom,353,177,6.2161,0.9980
2026-02-01 16:21:47,Secom,368,184,7.3640,0.9980
2026-02-01 16:21:57,Secom,384,192,7.8668,0.9972
2026-02-01 16:22:08,Secom,399,200,8.2223,0.9974
2026-02-01 16:22:20,Secom,415,208,8.9868,0.9974
2026-02-01 16:22:34,Secom,431,216,9.7638,0.9978
2026-02-01 16:22:50,Secom,446,223,10.6803,0.9975
2026-02-01 16:23:08,Secom,462,231,11.5942,0.9968
2026-02-01 16:23:29,Secom,478,239,12.7253,0.9980
2026-02-01 16:23:31,Secom,25,13,0.0091,0.9914
2026-02-01 16:23:31,Secom,40,20,0.0234,0.9901
2026-02-01 16:23:32,Secom,56,28,0.0527,0.9994
2026-02-01 16:23:32,Secom,71,36,0.0969,0.9874
2026-02-01 16:23:33,Secom,87,44,0.1613,0.9935
2026-02-01 16:23:33,Secom,103,52,0.2439,0.9902
2026-02-01 16:23:34,Secom,118,59,0.3470,0.9941
2026-02-01 16:23:35,Secom,134,67,0.4757,0.9977
2026-02-01 16:23:35,Secom,149,75,0.6505,0.9953
2026-02-01 16:23:36,Secom,165,83,0.8732,1.0021
2026-02-01 16:23:38,Secom,181,91,1.1204,0.9932
2026-02-01 16:23:39,Secom,196,98,1.3733,0.9909
2026-02-01 16:23:41,Secom,212,106,1.7157,0.9938
2026-02-01 16:23:42,Secom,228,114,2.0897,0.9965
2026-02-01 16:23:45,Secom,243,122,2.4497,0.9931
2026-02-01 16:23:48,Secom,259,130,2.8589,0.9924
2026-02-01 16:23:51,Secom,274,137,3.3370,0.9962
2026-02-01 16:23:55,Secom,290,145,3.8582,0.9979
2026-02-01 16:23:59,Secom,306,153,4.2911,0.9946
2026-02-01 16:24:05,Secom,321,161,4.9189,0.9967
2026-02-01 16:24:11,Secom,337,169,5.4857,0.9957
2026-02-01 16:24:18,Secom,353,177,6.0972,0.9957
2026-02-01 16:24:26,Secom,368,184,7.3338,0.9967
2026-02-01 16:24:36,Secom,384,192,7.9475,0.9971
2026-02-01 16:24:46,Secom,399,200,8.1590,0.9982
2026-02-01 16:24:59,Secom,415,208,9.0506,0.9986
2026-02-01 16:25:13,Secom,431,216,9.6742,0.9977
2026-02-01 16:25:29,Secom,446,223,10.8897,0.9979
2026-02-01 16:25:47,Secom,462,231,11.6202,0.9970
2026-02-01 16:26:08,Secom,478,239,12.7533,0.9978
2026-02-01 16:26:10,Secom,25,13,0.0092,0.9860
2026-02-01 16:26:10,Secom,40,20,0.0233,0.9969
2026-02-01 16:26:11,Secom,56,28,0.0531,0.9918
2026-02-01 16:26:11,Secom,71,36,0.0956,0.9957
2026-02-01 16:26:12,Secom,87,44,0.1626,0.9915
2026-02-01 16:26:12,Secom,103,52,0.2436,0.9970
2026-02-01 16:26:13,Secom,118,59,0.3509,0.9948
2026-02-01 16:26:14,Secom,134,67,0.4796,0.9925
2026-02-01 16:26:14,Secom,149,75,0.6554,0.9974
2026-02-01 16:26:15,Secom,165,83,0.8676,0.9905
2026-02-01 16:26:17,Secom,181,91,1.1112,0.9969
2026-02-01 16:26:18,Secom,196,98,1.3940,0.9909
2026-02-01 16:26:20,Secom,212,106,1.7013,0.9926
2026-02-01 16:26:22,Secom,228,114,2.0256,0.9955
2026-02-01 16:26:24,Secom,243,122,2.4151,0.9957
2026-02-01 16:26:27,Secom,259,130,2.8975,0.9969
2026-02-01 16:26:30,Secom,274,137,3.3221,0.9951
2026-02-01 16:26:34,Secom,290,145,3.8574,0.9968
2026-02-01 16:26:38,Secom,306,153,4.0678,0.9935
2026-02-01 16:26:44,Secom,321,161,4.9592,0.9955
2026-02-01 16:26:50,Secom,337,169,5.4997,0.9986
2026-02-01 16:26:57,Secom,353,177,6.1313,0.9980
2026-02-01 16:27:05,Secom,368,184,7.3724,0.9973
2026-02-01 16:27:15,Secom,384,192,7.9031,0.9979
2026-02-01 16:27:26,Secom,399,200,8.1850,0.9965
2026-02-01 16:27:38,Secom,415,208,8.8905,0.9974
2026-02-01 16:27:52,Secom,431,216,9.7145,0.9981
2026-02-01 16:28:09,Secom,446,223,10.6580,0.9980
2026-02-01 16:28:27,Secom,462,231,11.6074,0.9985
2026-02-01 16:28:47,Secom,478,239,12.7266,0.9975
2026-02-01 16:28:49,Secom,25,13,0.0092,0.9911
2026-02-01 16:28:50,Secom,40,20,0.0235,1.0041
2026-02-01 16:28:50,Secom,56,28,0.0523,0.9953
2026-02-01 16:28:51,Secom,71,36,0.0932,0.9925
2026-02-01 16:28:51,Secom,87,44,0.1570,0.9933
2026-02-01 16:28:52,Secom,103,52,0.2478,0.9978
2026-02-01 16:28:52,Secom,118,59,0.3374,0.9931
2026-02-01 16:28:53,Secom,134,67,0.4725,0.9891
2026-02-01 16:28:54,Secom,149,75,0.6513,0.9957
2026-02-01 16:28:55,Secom,165,83,0.8457,0.9922
2026-02-01 16:28:56,Secom,181,91,1.1194,0.9944
2026-02-01 16:28:57,Secom,196,98,1.4019,0.9929
2026-02-01 16:28:59,Secom,212,106,1.6916,0.9939
2026-02-01 16:29:01,Secom,228,114,2.0692,0.9951
2026-02-01 16:29:03,Secom,243,122,2.4430,0.9938
2026-02-01 16:29:06,Secom,259,130,2.8353,0.9994
2026-02-01 16:29:09,Secom,274,137,3.3397,0.9970
2026-02-01 16:29:13,Secom,290,145,3.8886,0.9966
2026-02-01 16:29:18,Secom,306,153,4.3261,0.9954
2026-02-01 16:29:23,Secom,321,161,4.8908,0.9975
2026-02-01 16:29:29,Secom,337,169,5.4838,0.9973
2026-02-01 16:29:36,Secom,353,177,6.1676,0.9980
2026-02-01 16:29:44,Secom,368,184,7.2914,0.9985
2026-02-01 16:29:54,Secom,384,192,7.9189,0.9975
2026-02-01 16:30:05,Secom,399,200,8.2921,0.9986
2026-02-01 16:30:17,Secom,415,208,9.0540,0.9972
2026-02-01 16:30:31,Secom,431,216,9.7788,0.9981
2026-02-01 16:30:47,Secom,446,223,10.7428,0.9973
2026-02-01 16:31:06,Secom,462,231,11.7473,0.9973
2026-02-01 16:31:26,Secom,478,239,12.5600,0.9978
2026-02-01 16:31:28,Secom,25,13,0.0093,0.9904
2026-02-01 16:31:29,Secom,40,20,0.0234,0.9986
2026-02-01 16:31:29,Secom,56,28,0.0526,0.9927
2026-02-01 16:31:30,Secom,71,36,0.0970,0.9942
2026-02-01 16:31:30,Secom,87,44,0.1617,0.9861
2026-02-01 16:31:31,Secom,103,52,0.2421,0.9919
2026-02-01 16:31:31,Secom,118,59,0.3476,0.9918
2026-02-01 16:31:32,Secom,134,67,0.4749,0.9993
2026-02-01 16:31:33,Secom,149,75,0.6453,0.9928
2026-02-01 16:31:34,Secom,165,83,0.8771,0.9969
2026-02-01 16:31:35,Secom,181,91,1.1142,0.9943
2026-02-01 16:31:36,Secom,196,98,1.3839,0.9958
2026-02-01 16:31:38,Secom,212,106,1.7106,0.9952
2026-02-01 16:31:40,Secom,228,114,2.0673,0.9975
2026-02-01 16:31:42,Secom,243,122,2.4609,0.9971
2026-02-01 16:31:45,Secom,259,130,2.8089,0.9960
2026-02-01 16:31:48,Secom,274,137,3.2190,0.9961
2026-02-01 16:31:52,Secom,290,145,3.7003,0.9925
2026-02-01 16:31:57,Secom,306,153,4.2018,0.9972
2026-02-01 16:32:02,Secom,321,161,5.0365,0.9961
2026-02-01 16:32:09,Secom,337,169,5.4693,0.9983
